geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
85780,-25.436927985795897,-53.408164084783515,Boa Vista Da Aparecida,PR
85790,-25.48664058474843,-53.60103427207965,Capitao Leonidas Marques,PR
85794,-24.188910853239225,-52.68736571698068,Alto Alegre Do Iguacu,PR
85795,-25.405714654907555,-53.56701386489992,Santa Lucia,PR
85801,-24.958865574594334,-53.46271849373341,Cascavel,PR
85802,-24.96613120401719,-53.46640853099326,Cascavel,PR
85803,-24.982615187449063,-53.461254159301156,Cascavel,PR
85804,-24.98648075226785,-53.49356617221048,Cascavel,PR
85805,-24.96493506465271,-53.48467598234749,Cascavel,PR
85806,-24.9608810372958,-53.505457272721344,Cascavel,PR
85807,-24.945647177421424,-53.488007697416926,Cascavel,PR
85808,-24.951322591743594,-53.5153396797506,Cascavel,PR
85810,-24.951250475573683,-53.46694211941984,Cascavel,PR
85811,-24.941282661683807,-53.47012516848388,Cascavel,PR
85812,-24.949479587662,-53.447691657482814,Cascavel,PR
85813,-24.937061639621106,-53.451391196429455,Cascavel,PR
85814,-24.920662152095623,-53.428424072198354,Cascavel,PR
85815,-24.93399065232731,-53.423760438286656,Cascavel,PR
85816,-24.95151438417008,-53.42496199784473,Cascavel,PR
85817,-24.942198714135685,-53.4100374032411,Cascavel,PR
85818,-24.96786940712259,-53.410529188211704,Cascavel,PR
85819,-24.978312690850878,-53.44615781843396,Cascavel,PR
85820,-24.913593795849142,-53.450806963006166,Cascavel,PR
85822,-24.82693999999998,-53.646109999999965,Sede Alvorada,PR
85824,-23.195195878494275,-47.28888539756496,Rio Do Salto,PR
85825,-25.053616283798274,-53.619789564752246,Santa Tereza Do Oeste,PR
85826,-25.26698663102543,-53.57302329308198,Lindoeste,PR
85830,-24.29604466508284,-53.315138137206254,Formosa Do Oeste,PR
85833,-24.429585530390305,-53.355199204994825,Iracema Do Oeste,PR
85835,-24.384577017751482,-53.38824169132894,Jesuitas,PR
85840,-25.146850289928594,-53.8496268365524,Ceu Azul,PR
85845,-25.06121969884399,-53.87783705275755,Vera Cruz Do Oeste,PR
85851,-25.54177455083192,-54.58475265757511,Foz Do Iguacu,PR
85852,-25.539177819019415,-54.574962730084124,Foz Do Iguacu,PR
85853,-25.55587453771668,-54.56384502446188,Foz Do Iguacu,PR
85854,-25.568563677288658,-54.56938257535246,Foz Do Iguacu,PR
85855,-25.579394316745052,-54.5687240695183,Foz Do Iguacu,PR
85856,-25.54081511512148,-54.5533450121256,Foz Do Iguacu,PR
85857,-25.53132638357793,-54.55593281304114,Foz Do Iguacu,PR
85858,-25.52745859561267,-54.541792689033066,Foz Do Iguacu,PR
85859,-25.513535459849702,-54.53475639352857,Foz Do Iguacu,PR
85860,-25.499197209714087,-54.56743268196069,Foz Do Iguacu,PR
85861,-25.49998468977349,-54.5578064109242,Foz Do Iguacu,PR
85862,-25.488241469558428,-54.521233083965335,Foz Do Iguacu,PR
85863,-25.523018898361585,-54.56791311566282,Foz Do Iguacu,PR
85864,-25.522751112277316,-54.584531066193904,Foz Do Iguacu,PR
85865,-25.511460925067784,-54.585680843362304,Foz Do Iguacu,PR
85866,-25.50039719345249,-54.577544001486125,Foz Do Iguacu,PR
85867,-25.47780033998985,-54.58543493802106,Foz Do Iguacu,PR
85868,-25.48848146871783,-54.576738111462454,Foz Do Iguacu,PR
85869,-25.490610825601998,-54.557626366172464,Foz Do Iguacu,PR
85870,-25.454437408173767,-54.57043387185998,Foz Do Iguacu,PR
85875,-25.442209106905345,-54.40226536070982,Santa Terezinha De Itaipu,PR
85877,-25.35296384596838,-54.227558763014436,Sao Miguel Do Iguacu,PR
85878,-25.368938982586084,-54.158713248406784,Aurora Do Iguacu,PR
85880,-25.148443566560527,-54.30264039051029,Itaipulandia,PR
85883,-23.163122490967638,-53.30779728967368,Sao Jose Do Itavo,PR
85884,-25.293829054458563,-54.09563648634323,Medianeira,PR
85885,-25.406973603494677,-54.043422621418735,Serranopolis Do Iguacu,PR
85887,-25.19414531061677,-53.90043222463215,Matelandia,PR
85888,-25.11933896089416,-54.02840153264639,Ramilandia,PR
85890,-25.094095025384064,-54.243225852033,Missal,PR
85892,-24.86701439879318,-54.33187041583723,Santa Helena,PR
85896,-24.942648190021544,-54.103996701861185,Diamante D'Oeste,PR
85898,-24.835995207442753,-54.060725975861025,Sao Jose Das Palmeiras,PR
85900,-24.72809956213685,-53.73934170911325,Toledo,PR
85901,-24.73680337328703,-53.740409187753215,Toledo,PR
85902,-24.7335719171527,-53.752661658871,Toledo,PR
85903,-24.71815998440573,-53.75893560892213,Toledo,PR
85904,-24.711284227637968,-53.74789122193225,Toledo,PR
85905,-24.713245594106347,-53.735012723338805,Toledo,PR
85906,-24.720663782008305,-53.7200906810485,Toledo,PR
85907,-24.74510206925472,-53.70866545637285,Toledo,PR
85908,-24.73581583046823,-53.70684786224044,Toledo,PR
85909,-24.739152183045913,-53.72377738643978,Toledo,PR
85910,-24.749815945037774,-53.72439873175548,Toledo,PR
85911,-24.760474550482254,-53.73388028385943,Toledo,PR
85912,-24.76280466212213,-53.73493066806157,Toledo,PR
85913,-24.752049967534916,-53.74264627943333,Toledo,PR
85914,-24.74494549107679,-53.74659169205106,Toledo,PR
85915,-24.76277503278273,-53.74415424060505,Toledo,PR
85920,-24.678575287070093,-53.915973964668304,Dez De Maio,PR
85925,-24.62605999999994,-53.75866999999994,Novo Sobradinho,PR
85926,-24.576361627386664,-53.800517720760986,Vila Nova,PR
85927,-24.547382670395304,-53.896245683159215,Novo Sarandi,PR
85929,-24.912358720128363,-53.88915463260667,Sao Pedro Do Iguacu,PR
85930,-24.46264331341248,-53.9558342429806,Nova Santa Rosa,PR
85933,-24.77378577772041,-53.90508537151519,Ouro Verde Do Oeste,PR
85935,-24.400604392203892,-53.51592696137977,Assis Chateaubriand,PR
85936,-24.41829108904158,-53.65571595002756,Encantado D'Oeste,PR
85937,-24.60938923170033,-53.616028508061255,Bragantina,PR
85940,-24.57174043007023,-53.976630328233014,Quatro Pontes,PR
85945,-24.60011633678903,-53.50796737469718,Tupassi,PR
85948,-24.625504809194315,-54.22716204532609,Pato Bragado,PR
85950,-24.28385072395331,-53.83806900158306,Palotina,PR
85952,-24.19128916837611,-53.91280226571417,São Camilo,PR
85955,-24.42181348276801,-53.8280361181931,Maripa,PR
85957,-24.47957153041861,-53.79608646469049,Maripa,PR
85960,-24.554779706474,-54.058913651473326,Marechal Candido Rondon,PR
85976,-24.488822632390608,-54.30449431529456,Porto Mendes,PR
85980,-24.087064878130043,-54.25098348965784,Guaira,PR
85985,-24.251427225193655,-54.26580452472821,Doutor Oliveira Castro,PR
85988,-24.703470040297063,-54.240539117702625,Entre Rios Do Oeste,PR
85990,-24.169311198029718,-54.09676168764472,Terra Roxa,PR
85995,-24.368934350446597,-54.01547244998455,Santa Rita Do Oeste,PR
85998,-24.44958658325568,-54.16961072758329,Mercedes,PR
86010,-23.31838335948797,-51.156971259797714,Londrina,PR
86015,-23.32827096997916,-51.16106278194516,Londrina,PR
86020,-23.312555098328687,-51.167312420308804,Londrina,PR
86025,-23.29789914164366,-51.16404048543671,Londrina,PR
86026,-23.30872447421649,-51.155375230054304,Londrina,PR
86027,-23.3013991489951,-51.14464316153562,Londrina,PR
86030,-23.294755687321185,-51.129265207444654,Londrina,PR
86031,-23.28389764231605,-51.12037032735557,Londrina,PR
86032,-23.290407109447898,-51.09660497444202,Londrina,PR
86035,-23.31057001794096,-51.135327573939136,Londrina,PR
86036,-23.317294110354986,-51.12520636307693,Londrina,PR
86037,-23.320737321615322,-51.11276001614815,Londrina,PR
86038,-23.32731016678419,-51.12345718589647,Londrina,PR
86039,-23.321030637777863,-51.14176307883429,Londrina,PR
86040,-23.338785655946978,-51.13612711580655,Londrina,PR
86041,-23.355592589518697,-51.13880723420943,Londrina,PR
86042,-23.368059208250052,-51.141816531829946,Londrina,PR
86043,-23.363989068592478,-51.13368686036731,Londrina,PR
86044,-23.38656341749506,-51.13270622063024,Londrina,PR
86045,-23.36731282436327,-51.157571675846675,Londrina,PR
86046,-23.34741483978174,-51.14823394219773,Londrina,PR
86047,-23.347956555370434,-51.167952189980085,Londrina,PR
86049,-23.370298426929008,-51.153277123810234,Londrina,PR
86050,-23.331632381784555,-51.176353610323,Londrina,PR
86055,-23.337539857504975,-51.189335768468034,Londrina,PR
86056,-23.32745224081872,-51.22250260491206,Londrina,PR
86057,-23.32329022686342,-51.20942730295842,Londrina,PR
86058,-23.34857427107974,-51.20400521390935,Londrina,PR
86060,-23.312249940215395,-51.175615181435674,Londrina,PR
86061,-23.313510395947965,-51.17941463829048,Londrina,PR
86062,-23.305817916369847,-51.187057579717106,Londrina,PR
86063,-23.311923952094205,-51.197107122497314,Londrina,PR
86065,-23.303854700592968,-51.203159112589354,Londrina,PR
86066,-23.31352132134693,-51.21266906620834,Londrina,PR
86067,-23.29316217961616,-51.22307668006405,Londrina,PR
86070,-23.296557228483074,-51.18208429750702,Londrina,PR
86071,-23.29241280480302,-51.196552482695765,Londrina,PR
86072,-23.286347538331448,-51.20510654421635,Londrina,PR
86073,-23.28167333943978,-51.1893083797421,Londrina,PR
86075,-23.286800316613473,-51.167422045058295,Londrina,PR
86076,-23.28648260305548,-51.17799015520049,Londrina,PR
86077,-23.277509473724514,-51.166923061310904,Londrina,PR
86078,-23.27727556155194,-51.1540313408447,Londrina,PR
86079,-23.287461931992123,-51.15530348671166,Londrina,PR
86080,-23.275191254102484,-51.17732149905113,Londrina,PR
86081,-23.266347047169475,-51.1849717334584,Londrina,PR
86082,-23.257772482994568,-51.17217174465815,Londrina,PR
86083,-23.266420811090523,-51.170567019301146,Londrina,PR
86084,-23.26338880116282,-51.15708689468425,Londrina,PR
86085,-23.25254379197341,-51.14634612228812,Londrina,PR
86086,-23.25729631411282,-51.138167485551904,Londrina,PR
86087,-23.274046156986063,-51.14663638436628,Londrina,PR
86088,-23.262925285993965,-51.146171627978326,Londrina,PR
86089,-23.25130161183701,-51.20975385471277,Londrina,PR
86112,-23.52858409402684,-51.08333863424432,Paiquere,PR
86125,-23.72494851317687,-51.09568822105222,Tamarana,PR
86130,-22.99330639189412,-51.19589828093136,Bela Vista Do Paraiso,PR
86140,-22.85308247134517,-51.02627200366311,Primeiro De Maio,PR
86150,-22.779109888960868,-51.22974118127638,Alvorada Do Sul,PR
86160,-22.75227772242548,-51.37958080011673,Porecatu,PR
86165,-22.86653480076633,-51.3904892092059,Florestopolis,PR
86170,-23.058947215839765,-51.03748208565939,Sertanopolis,PR
86181,-23.279562030718004,-51.28323697848773,Cambe,PR
86182,-23.273274563659697,-51.28164233309258,Cambe,PR
86183,-23.27363606364073,-51.25545635003408,Cambe,PR
86184,-23.26645789900246,-51.28044059351854,Cambe,PR
86185,-23.289279925981734,-51.24291253185786,Cambe,PR
86186,-23.296892140933775,-51.23994183415445,Cambe,PR
86187,-23.305535076667752,-51.21910864225176,Cambe,PR
86188,-23.307691548280737,-51.22668998124704,Cambe,PR
86189,-23.29828481463364,-51.260515320117015,Cambé,PR
86191,-23.28580845236248,-51.26436772108978,Cambe,PR
86192,-23.286454017616343,-51.27429674777707,Cambe,PR
86200,-23.269486607397873,-51.05305751411668,Ibipora,PR
86210,-23.257188577794487,-50.97109753710402,Jataizinho,PR
86220,-23.37468515365581,-50.84590530283222,Assai,PR
86225,-23.51829049454102,-50.78392717217219,Santa Cecilia Do Pavao,PR
86230,-23.331288184743038,-50.718306735762575,Nova America Da Colina,PR
86240,-23.465076352823118,-50.76084304276438,Sao Sebastiao Da Amoreira,PR
86250,-23.58794338327155,-50.76301197699848,Nova Santa Barbara,PR
86270,-23.7184584370988,-50.74266279598594,Sao Jeronimo Da Serra,PR
86280,-23.20228543211029,-50.79375954364008,Urai,PR
86285,-23.23004916272281,-50.85864999894255,Cruzeiro Do Norte,PR
86290,-23.07183586293734,-50.9144305867841,Rancho Alegre,PR
86300,-23.18132628428975,-50.64933554119287,Cornelio Procopio,PR
86305,-23.20065816207204,-50.72307968433729,Congonhas,PR
86310,-23.43367672103605,-50.561758844247784,Nova Fatima,PR
86315,-23.492814041019425,-50.64387409293312,Santo Antonio Do Paraiso,PR
86320,-23.553600742564264,-50.549811899062306,Congonhinhas,PR
86330,-23.079269903595492,-50.75015201417223,Leopolis,PR
86340,-23.037058078957028,-50.817571634745775,Sertaneja,PR
86350,-23.14732073192388,-50.51931767457977,Santa Mariana,PR
86358,-22.952378749824156,-50.586278850748265,Panema,PR
86360,-23.111463626349057,-50.37215320905644,Bandeirantes,PR
86370,-23.26758773800529,-50.42845018671307,Santa Amelia,PR
86375,-23.01777962126793,-50.40653549617887,Itambaraca,PR
86380,-23.048557365215235,-50.23049478428884,Andira,PR
86385,-23.112718429096926,-50.175860427059064,Barra Do Jacare,PR
86390,-23.0416721391582,-50.07522262791197,Cambara,PR
86400,-23.158310543111,-49.97589883972992,Jacarezinho,PR
86410,-23.196499170106033,-49.75781112986682,Ribeirao Claro,PR
86420,-23.427680466957188,-49.718145711163125,Carlopolis,PR
86430,-23.295088019337392,-50.0756046976404,Santo Antonio Da Platina,PR
86450,-23.568347819083534,-49.913687662106874,Quatigua,PR
86455,-23.500095961033555,-49.92207228643905,Joaquim Tavora,PR
86460,-23.304617142322208,-50.31082750626155,Abatia,PR
86465,-23.515740124074455,-50.043406003879184,Guapirama,PR
86470,-23.437681866979823,-50.24763272615296,Jundiai Do Sul,PR
86480,-23.623814650764025,-50.169558178646284,Conselheiro Mairinck,PR
86490,-23.40926762410889,-50.35774494903984,Ribeirao Do Pinhal,PR
86600,-23.31221783329623,-51.36379497984261,Rolandia,PR
86601,-23.30126052576888,-51.363238837822735,Rolandia,PR
86602,-23.30294418021737,-51.391030151665674,Rolandia,PR
86604,-23.317904439862094,-51.390944716030994,Rolandia,PR
86605,-23.32312854516416,-51.37047854851284,Rolandia,PR
86606,-23.336079350409516,-51.393589862439896,Rolandia,PR
86609,-23.195147282347758,-51.44143907583757,Sao Martinho,PR
86610,-23.113770222108034,-51.53375148579581,Jaguapita,PR
86613,-23.23387550880191,-51.58349222758203,Pitangueiras,PR
86615,-22.966318506638586,-51.48446738001267,Miraselva,PR
86618,-23.039672621727362,-51.44253962305952,Prado Ferreira,PR
86620,-22.969028373257917,-51.64818265462178,Guaraci,PR
86625,-22.92991951439633,-51.71445908234631,Bentopolis,PR
86630,-22.82254038689536,-51.595540138832185,Centenario Do Sul,PR
86635,-22.75487328866302,-51.6583038871947,Lupionopolis,PR
86640,-22.78955394285736,-51.71531588631568,Cafeara,PR
86650,-22.69341574919946,-51.789176581823334,Santo Inacio,PR
86660,-22.63930305494511,-51.90361206523747,Santa Inês,PR
86670,-22.617651982233244,-51.96734042787133,Itaguaje,PR
86680,-22.914097105525894,-51.79714887804084,Nossa Senhora Das Gracas,PR
86690,-22.8374989575613,-51.97323788311084,Colorado,PR
86695,-22.89738838719939,-51.888509653563055,Alto Alegre,PR
86700,-23.409653195121972,-51.43582172749346,Arapongas,PR
86701,-23.407454271334274,-51.43799076952895,Arapongas,PR
86702,-23.390409473926574,-51.44664465109854,Arapongas,PR
86703,-23.393159702253453,-51.42015058543179,Arapongas,PR
86704,-23.392086684324372,-51.41738816170851,Arapongas,PR
86705,-23.40849284874238,-51.4235558228699,Arapongas,PR
86706,-23.428054441202196,-51.42415470935767,Arapongas,PR
86707,-23.42476867030219,-51.43381503676828,Arapongas,PR
86708,-23.414985992616963,-51.44406637598826,Arapongas,PR
86709,-23.411428997059982,-51.45710158554693,Arapongas,PR
86710,-23.421961460006134,-51.429772210037726,Arapongas,PR
86711,-23.407946331291907,-51.45219638508648,Arapongas,PR
86716,-23.39370548478192,-51.424410974802846,Arapongas,PR
86720,-23.32190805996586,-51.55541014477443,Sabaudia,PR
86730,-23.236589227866887,-51.66793149607405,Astorga,PR
86742,-23.174477300829718,-51.678166769855466,Santa Zelia,PR
86744,-23.17058089313266,-51.635534570190536,Icara,PR
86750,-23.203188303629375,-51.831959688344426,Iguaracu,PR
86755,-23.193794357728596,-51.916123753886986,Angulo,PR
86760,-23.148613727202527,-51.774255438674565,Munhoz De Melo,PR
86770,-23.039509765797046,-51.810297331930926,Santa Fe,PR
86780,-23.087348121270896,-51.95443918335405,Florida,PR
86790,-23.00959076634759,-51.95179581401896,Lobato,PR
86800,-23.554566729736628,-51.465841909757266,Apucarana,PR
86801,-23.55712440333018,-51.48651356500972,Apucarana,PR
86802,-23.568850766896933,-51.46874786793278,Apucarana,PR
86803,-23.531682635026172,-51.45604353280076,Apucarana,PR
86804,-23.540817784907063,-51.45152560831084,Apucarana,PR
86805,-23.539908741838342,-51.44211759978019,Apucarana,PR
86806,-23.526876431530575,-51.433775402372895,Apucarana,PR
86807,-23.546636044009322,-51.437662222638515,Apucarana,PR
86808,-23.554636656782165,-51.45024532355799,Apucarana,PR
86809,-23.563589673310283,-51.454647147806256,Apucarana,PR
86810,-23.570099588215797,-51.454695700071596,Apucarana,PR
86811,-23.56176555740758,-51.443072014112694,Apucarana,PR
86812,-23.554429934874463,-51.42776509256532,Apucarana,PR
86813,-23.57128303567108,-51.442745392666446,Apucarana,PR
86818,-23.560255853381136,-51.52992298520176,Pirapo,PR
86819,-23.612034548654297,-51.40843287104166,Vila Reis,PR
86820,-23.66534893456033,-51.35651633958199,California,PR
86825,-23.74821644060675,-51.303434672313415,Marilandia Do Sul,PR
86828,-23.900114238638647,-51.22773702779162,Maua Da Serra,PR
86830,-23.76272623958082,-51.41337622534864,Rio Bom,PR
86840,-23.99841324450452,-51.32342295763115,Faxinal,PR
86845,-24.151599217474473,-51.49480955195668,Grandes Rios,PR
86848,-24.324914678575947,-51.311127895879274,Rio Branco Do Ivai,PR
86850,-24.254868451161975,-51.25149885575618,Rosario Do Ivai,PR
86855,-23.994053503661736,-51.442240023230866,Cruzmaltina,PR
86860,-24.17983868065606,-51.68965450873854,Jardim Alegre,PR
86865,-24.090835408376083,-51.64666945233938,Lidianopolis,PR
86870,-24.24673622478595,-51.670656383562566,Ivaipora,PR
86880,-24.38375347652859,-51.58146901943422,Ariranha Do Ivai,PR
86884,-24.313832328621505,-51.80491059681418,Arapua,PR
86890,-23.605500045382808,-51.57753088719385,Cambira,PR
86895,-23.764646287133385,-51.50670842013357,Novo Itacolomi,PR
86900,-23.602640172477905,-51.64462895045748,Jandaia Do Sul,PR
86910,-23.707128307234576,-51.64021911651314,Marumbi,PR
86920,-23.829551758004246,-51.673146659620464,Kalore,PR
86925,-23.940207103465113,-51.58528009970745,Borrazopolis,PR
86930,-23.99309219216552,-51.81904769042115,Sao Joao Do Ivai,PR
86931,-23.95750124255124,-51.91579375954426,Luar,PR
86932,-24.09037503784736,-54.25582528430819,Ubauna,PR
86935,-24.078303839543118,-51.74316972587674,Lunardelli,PR
86938,-24.194417006485597,-51.92476732459786,Godoy Moreira,PR
86940,-23.709454281178964,-51.76772945296019,Bom Sucesso,PR
86945,-23.894341123343025,-51.812089922615314,Sao Pedro Do Ivai,PR
86950,-23.915806160864864,-51.97929774709472,Fenix,PR
86960,-24.027819610890568,-52.0095616878866,Barbosa Ferraz,PR
86970,-24.100902984412,-52.11706917509925,Corumbatai Do Sul,PR
86975,-23.522031464520428,-51.67810687798832,Mandaguari,PR
86990,-23.48424649843357,-51.79910751418011,Marialva,PR
86995,-23.584743000000003,-51.90274349999999,Aquidaban,PR
87005,-23.44261793929401,-51.92798659741288,Maringa,PR
87010,-23.437473365277008,-51.935435494008956,Maringa,PR
87013,-23.422727999178154,-51.93829549943473,Maringa,PR
87014,-23.42892338460604,-51.94829615291822,Maringa,PR
87015,-23.428544905023877,-51.958740401799226,Maringa,PR
87020,-23.412401835073048,-51.942287701179964,Maringa,PR
87023,-23.39031670325767,-51.93553063295527,Maringa,PR
87024,-23.370014783711838,-51.94435091370054,Maringa,PR
87025,-23.38234886127758,-51.9280498300931,Maringa,PR
87030,-23.41353298113764,-51.92728239758524,Maringa,PR
87031,-23.421979830654045,-51.934053778463486,Maringa,PR
87033,-23.400653143274806,-51.91884138909237,Maringa,PR
87035,-23.387886741258363,-51.90893721649991,Maringa,PR
87040,-23.41349667266511,-51.90749442218449,Maringa,PR
87043,-23.401208153667543,-51.89424941349049,Maringa,PR
87045,-23.42464825665365,-51.89575538787651,Maringa,PR
87047,-23.414366953259535,-51.88600298935461,Maringa,PR
87050,-23.430727446215297,-51.91810054786459,Maringa,PR
87053,-23.4584455230255,-51.9196824952255,Maringa,PR
87055,-23.450969867712757,-51.90462000206038,Maringa,PR
87060,-23.4491834878153,-51.953885259543924,Maringa,PR
87062,-23.465021926000798,-51.9514792561666,Maringa,PR
87063,-23.468198465714533,-51.92501586662367,Maringa,PR
87065,-23.44413726711025,-51.97635313964571,Maringa,PR
87070,-23.41288692925325,-51.980651591146724,Maringa,PR
87075,-23.395741470636796,-51.974741382898,Maringa,PR
87080,-23.407621910611276,-51.95840505186851,Maringa,PR
87083,-23.38817774254089,-51.95497580323751,Maringa,PR
87103,-23.380982283966567,-52.04733477354918,Maringa,PR
87105,-23.41230898632022,-51.93040254699943,Maringa,PR
87110,-23.44161629807231,-51.87375715951959,Sarandi,PR
87111,-23.447680670148213,-51.87010088654475,Sarandi,PR
87112,-23.455198189145175,-51.87732342540248,Sarandi,PR
87113,-23.43261872281492,-51.873491858715866,Sarandi,PR
87114,-23.433485115805592,-51.86622008592434,Sarandi,PR
87117,-23.470819980848265,-51.87608980315604,Sarandi,PR
87118,-23.437954884287347,-51.87662625573039,Sarandi,PR
87120,-23.613895258457056,-52.08241318974193,Floresta,PR
87130,-23.611764662591792,-52.2067351672597,Ivatuba,PR
87140,-23.45681129567523,-52.03991843678624,Paicandu,PR
87145,-23.50180568783496,-52.15092591967641,Paicandu,PR
87155,-23.554710585490156,-52.21842075679833,Doutor Camargo,PR
87160,-23.344241430383388,-52.099316496237144,Mandaguacu,PR
87165,-23.343247176994566,-52.09326980253107,Pulinopolis,PR
87170,-23.405000698943358,-52.19415719745681,Ourizona,PR
87175,-23.65948027833523,-51.98939898278686,Itambe,PR
87180,-23.277553304356694,-52.15426602508382,Presidente Castelo Branco,PR
87185,-23.318167444516856,-52.30659702955745,Florai,PR
87190,-23.434665995731816,-52.29248760592227,Sao Jorge Do Ivai,PR
87200,-23.655835677113725,-52.60976283809376,Cianorte,PR
87201,-23.647457010485564,-52.61270089361485,Cianorte,PR
87202,-23.652559237747028,-52.628166848796205,Cianorte,PR
87203,-23.656347955157923,-52.62853973025549,Cianorte,PR
87204,-23.65769692472726,-52.631909488886116,Cianorte,PR
87205,-23.671830138074505,-52.633155883141626,Cianorte,PR
87206,-23.68757594408215,-52.633500127133395,Cianorte,PR
87207,-23.675187563404023,-52.62260383233862,Cianorte,PR
87208,-23.671704893738134,-52.6089618267049,Cianorte,PR
87209,-23.664825057045746,-52.59632592296514,Cianorte,PR
87210,-23.658321480377154,-52.59025752194806,Cianorte,PR
87214,-23.605119156482417,-52.51856024988598,Vidigal,PR
87215,-23.38922086767277,-52.63067508758574,Sao Manoel Do Parana,PR
87220,-23.535477037314056,-52.58933520827306,Sao Tome,PR
87225,-23.471936210301262,-52.55552269435194,Japura,PR
87230,-23.62269852775967,-52.470204759109286,Jussara,PR
87235,-23.479174259233204,-52.69679855467132,Indianopolis,PR
87240,-23.77076250022671,-52.44779388407056,Terra Boa,PR
87250,-23.916494980585718,-52.34486384784392,Peabiru,PR
87260,-23.930596381433215,-52.49965451241398,Araruna,PR
87265,-23.84989566446486,-52.13216445311929,Quinta Do Sol,PR
87270,-23.799832164093214,-52.262889979387595,Engenheiro Beltrao,PR
87275,-25.461736093254093,-49.28672191326677,Ivailandia,PR
87280,-24.40895635252362,-52.10056846396219,Iretama,PR
87290,-24.284288514974495,-52.2767681817877,Luiziana,PR
87300,-24.041675397763413,-52.37145018458991,Campo Mourao,PR
87301,-24.050006751288876,-52.37687548709811,Campo Mourao,PR
87302,-24.042895513654816,-52.38591209538588,Campo Mourao,PR
87303,-24.033916958311455,-52.376089367506474,Campo Mourao,PR
87305,-24.048511872742857,-52.40014858896852,Campo Mourao,PR
87306,-24.05384135246802,-52.41472880877539,Campo Mourao,PR
87307,-24.0469444354564,-52.36576097795509,Campo Mourao,PR
87308,-24.02591268057048,-52.371067295590585,Campo Mourao,PR
87309,-24.020881582928546,-52.36061850297128,Campo Mourao,PR
87310,-24.01633394761107,-52.35314380350762,Campo Mourao,PR
87320,-24.593584198578863,-52.278683067116035,Roncador,PR
87325,-24.095231428626477,-52.62324187707923,Farol,PR
87330,-24.672427042671547,-52.570561235786535,Nova Cantu,PR
87340,-24.31438808298877,-52.529397223568225,Mambore,PR
87345,-24.59211804443721,-52.80376414808603,Campina Da Lagoa,PR
87355,-24.418527499879367,-52.847072516745065,Juranda,PR
87357,-24.474612953774336,-52.87775898122082,Rio Verde,PR
87360,-24.185834485083557,-53.02532749670743,Goioere,PR
87365,-24.27969171274886,-53.07428566731356,Quarto Centenario,PR
87370,-24.052759953577695,-53.006031713245434,Moreira Sales,PR
87375,-24.11038259348804,-52.88769154877284,Paraná D'Oeste,PR
87380,-24.137654185687932,-52.783200444253055,Janiopolis,PR
87390,-24.243437313871414,-52.78724116888893,Boa Esperanca,PR
87395,-24.302521866513157,-52.95856558153324,Rancho Alegre D'Oeste,PR
87400,-23.804841608515627,-53.02511550877522,Cruzeiro Do Oeste,PR
87408,-23.531909363369728,-53.08404426440178,Sao Silvestre,PR
87430,-23.734136175903966,-52.86600308420135,Tapejara,PR
87450,-23.867050456733224,-52.87479294506374,Tuneiras Do Oeste,PR
87470,-24.01063036030515,-53.1516091993086,Mariluz,PR
87480,-23.61625127825258,-53.205977209861764,Maria Helena,PR
87485,-23.382482308084317,-53.29169365730963,Douradina,PR
87490,-23.471959669709687,-53.08880913650745,Nova Olimpia,PR
87501,-23.763198277878153,-53.31010177068324,Umuarama,PR
87502,-23.758681645959967,-53.29655313761005,Umuarama,PR
87503,-23.767701146402782,-53.32046065256872,Umuarama,PR
87504,-23.751572000886878,-53.30201313629071,Umuarama,PR
87505,-23.77014297308171,-53.29383938536398,Umuarama,PR
87506,-23.78078197463648,-53.31784080330025,Umuarama,PR
87507,-23.785628183429985,-53.29690046819706,Umuarama,PR
87508,-23.778585087933894,-53.33112252698988,Umuarama,PR
87509,-23.74312041414638,-53.31887456311483,Umuarama,PR
87510,-23.768462760069767,-53.334625622338216,Umuarama,PR
87518,-23.619535425600905,-53.38212068195976,Serra Dos Dourados,PR
87520,-23.769557704371916,-53.19810145851718,Umuarama,PR
87521,-23.528248370590234,-53.465362305897145,Santa Eliza,PR
87525,-23.407307133360764,-53.37058577916367,Ivate,PR
87528,-23.506786676066692,-53.72913819903985,Alto Paraiso,PR
87530,-23.39274044839266,-53.620754425383296,Icaraima,PR
87535,-23.73344359903934,-53.50599863043455,Xambre,PR
87538,-23.894779494236516,-53.40750709245488,Perobal,PR
87540,-23.80311503535487,-53.681556481341545,Perola,PR
87545,-23.724490384820417,-53.810626266155246,Esperanca Nova,PR
87550,-23.872060775805714,-53.89361075714783,Altonia,PR
87555,-23.763918719333205,-53.87938637735108,Sao Jorge Do Patrocinio,PR
87560,-24.00466450460605,-53.70912663114627,Ipora,PR
87565,-23.903774955428403,-53.51394314941996,Cafezal Do Sul,PR
87567,-24.24797456616393,-51.676012661460206,Guaipora,PR
87569,-24.01213445624456,-53.5355741240701,Jangada,PR
87570,-24.0751199389005,-53.849695463995644,Francisco Alves,PR
87575,-8.474008102898447,-35.74210988587654,Rio Bonito,PR
87580,-24.032902206870496,-53.43990038645353,Alto Piquiri,PR
87595,-24.1969939831139,-53.52720236680912,Brasilandia Do Sul,PR
87600,-23.185686977906126,-52.20312253189568,Nova Esperanca,PR
